价格,面积,室,卫,所在楼层,总楼层,位置1,位置2,小区,地铁站名,地铁距离
3120.0,9.0,3,1,18,25,朝阳区,惠新西街北口,安慧里一区,5号线惠新西街北口站,600
2440.0,10.0,3,1,24,29,朝阳区,传媒大学,北花园小区,八通线传媒大学站,600
1670.0,9.0,3,1,2,28,通州区,同济南路,宏仁家园,亦庄线同济南路站,3100
4260.0,18.0,3,1,16,25,朝阳区,立水桥南,北苑家园望春园,5号线立水桥南站,600
2530.0,9.0,4,1,11,34,昌平区,天通苑,天通苑西二区,5号线天通苑站,500
2300.0,8.0,2,1,2,6,通州区,通州北苑,杨庄小区,八通线通州北苑站,400
2180.0,10.0,3,1,6,15,朝阳区,小红门,鸿博家园一期A区,亦庄线小红门站,900
2870.0,7.0,3,1,1,6,海淀区,六道口,建清园,15号线六道口站,1600
1840.0,10.0,3,1,6,16,大兴区,枣园,首开康乃馨城,4号线大兴线枣园站,1850
2300.0,12.0,3,1,10,11,通州区,万盛东,小稿村,7号线万盛东站,1200
1640.0,10.0,4,1,4,6,大兴区,德茂,上林苑,8号线南段德茂站,1100
1980.0,7.0,4,1,11,11,顺义区,花梨坎,吉祥花园,15号线花梨坎站,450
2820.0,29.0,8,3,1,3,朝阳区,双桥,水郡长安,八通线双桥站,800
1910.0,11.0,3,1,4,10,朝阳区,肖村,成和园,亦庄线肖村站,2150
3100.0,14.0,2,1,9,20,朝阳区,传媒大学,绿岛苑西区,八通线传媒大学站,1100
2350.0,9.0,4,1,5,8,朝阳区,肖村,中海城圣朝菲,亦庄线肖村站,600
1720.0,13.0,3,1,9,14,通州区,通州北关,西潞苑小区,6号线通州北关站,1950
2840.0,9.0,3,1,2,6,朝阳区,劲松,劲松一区,10号线劲松站,300
2300.0,9.0,3,1,23,28,朝阳区,青年路,金隅泰和园,6号线青年路站,1250
3470.0,14.0,3,1,5,6,朝阳区,望京,望京西园二区,"14号线东段,15号线望京站",650
2230.0,11.0,3,1,2,6,大兴区,旧宫,美然绿色家园,亦庄线旧宫站,800
2480.0,6.0,4,1,11,11,通州区,经海路,经开壹中心,亦庄线经海路站,800
1750.0,9.0,3,1,4,6,顺义区,南法信,华英园（顺义）,15号线南法信站,800
1860.0,8.0,4,1,11,27,通州区,次渠南,次渠家园东里8区,亦庄线次渠南站,700
2440.0,11.0,2,1,10,21,大兴区,西红门,鸿坤理想城七期,4号线大兴线西红门站,1250
2880.0,10.0,3,1,2,6,朝阳区,十里堡,八里庄北里1号院,6号线十里堡站,100
2030.0,9.0,3,1,5,6,石景山区,苹果园,金顶街四区,"1号线,6号线苹果园站",200
4320.0,15.0,3,1,11,22,海淀区,知春路,希格玛公寓,"13号线,10号线知春路站",350
2470.0,11.0,3,1,23,28,朝阳区,青年路,金隅泰和园,6号线青年路站,1250
2160.0,16.0,3,1,2,6,大兴区,黄村火车站,观音寺南里,4号线大兴线黄村火车站站,1500
2430.0,8.0,2,1,5,6,大兴区,西红门,兴海家园日苑,4号线大兴线西红门站,350
2470.0,9.0,3,1,1,16,昌平区,天通苑,天通苑北一区,5号线天通苑站,350
3310.0,17.0,2,1,4,9,大兴区,西红门,宏盛家园,4号线大兴线西红门站,900
3170.0,18.0,2,1,2,6,丰台区,角门东,马家堡67号院,10号线角门东站,750
3960.0,14.0,4,1,13,20,海淀区,苏州街,苏州街52号院,"10号线,16号线苏州街站",850
3070.0,10.0,3,1,5,6,东城区,磁器口,兴隆都市馨园,"5号线,7号线磁器口站",400
2470.0,9.0,4,1,4,5,昌平区,回龙观,南店新村,8号线育新站,1100
2590.0,11.0,4,1,25,28,朝阳区,立水桥,世华泊郡,"13号线,5号线立水桥站",1050
1860.0,13.0,3,1,2,6,通州区,临河里,群芳园,八通线临河里站,1200
4390.0,49.0,1,1,1,13,通州区,梨园,园景东区,八通线梨园站,150
2440.0,11.0,3,1,8,20,石景山区,杨庄,杨庄北区,6号线杨庄站,550
3630.0,15.0,3,1,1,6,朝阳区,将台,酒仙桥中路3号院,14号线东段将台站,700
3620.0,48.0,1,1,9,11,通州区,通州北关,古韵新居,6号线通州北关站,1650
3590.0,10.0,2,1,13,19,朝阳区,百子湾,沿海赛洛城,7号线百子湾站,650
3020.0,20.0,5,1,6,7,昌平区,天通苑,天通苑北三区,5号线天通苑站,1700
2070.0,9.0,3,1,2,6,朝阳区,管庄,东会新村,八通线管庄站,150
2120.0,12.0,4,1,4,6,大兴区,西红门,兴海家园日苑,4号线大兴线西红门站,350
1770.0,14.0,3,1,5,6,顺义区,石门,澜西园,15号线石门站,2200
2510.0,17.0,3,1,6,29,朝阳区,平房村,金隅汇景苑,"14号线东段,平谷线东风北桥站",4500
2730.0,19.0,3,1,6,6,朝阳区,常营,连心园西区,6号线常营站,800
2460.0,14.0,3,1,4,17,丰台区,新宫,新宫家园北区,"4号线大兴线,19号线新宫站",300
2700.0,15.0,3,1,5,6,朝阳区,管庄,东会新村,八通线管庄站,150
2460.0,11.0,5,1,3,12,昌平区,天通苑南,天通苑西一区,5号线天通苑南站,150
3320.0,10.0,3,1,23,28,朝阳区,望京西,湖光壹号,"13号线,15号线望京西站",550
2350.0,12.0,3,1,6,8,朝阳区,孙河,康营小区5区,15号线孙河站,950
1980.0,15.0,3,1,4,6,通州区,梨园,北杨洼小区,八通线梨园站,550
1920.0,8.0,4,1,5,15,顺义区,花梨坎,满庭芳嘉园,15号线花梨坎站,850
2140.0,11.0,3,1,4,28,朝阳区,管庄,管庄新村,八通线管庄站,600
2980.0,17.0,4,1,13,18,朝阳区,双桥,金隅康惠园,八通线双桥站,600
1900.0,10.0,3,1,4,6,通州区,通州北关,天桥湾,6号线通运门站,1000
2450.0,9.0,4,1,1,32,昌平区,天通苑,天通苑西三区,5号线天通苑站,350
1830.0,7.0,3,1,1,6,朝阳区,双桥,东柳西里,八通线双桥站,900
3620.0,67.0,1,1,3,6,通州区,通州北关,至善家园,6号线通州北关站,1700
2460.0,12.0,3,1,17,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2270.0,17.0,3,1,15,16,昌平区,沙河,兆丰家园,昌平线沙河站,600
2400.0,12.0,3,1,12,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
1380.0,6.0,3,1,8,21,丰台区,张郭庄,红山郡,14号线西段张郭庄站,1750
3280.0,11.0,4,2,5,16,朝阳区,望京西,北京香颂,"13号线,15号线望京西站",550
2790.0,12.0,3,1,7,22,朝阳区,成寿寺,方庄南路18号院,10号线成寿寺站,700
1830.0,9.0,3,1,11,26,通州区,梨园,新城嘉园（通州）,八通线梨园站,550
2970.0,10.0,3,1,24,28,朝阳区,四惠东,通惠家园惠民园,"1号线,八通线四惠东站",350
2800.0,11.0,3,1,24,28,朝阳区,四惠东,通惠家园惠民园,"1号线,八通线四惠东站",350
2200.0,14.0,3,1,20,25,通州区,梨园,云景豪庭,八通线梨园站,600
2680.0,12.0,3,1,14,18,石景山区,西黄村,雍景四季,"1号线,6号线苹果园站",2350
2960.0,10.0,3,1,7,16,海淀区,六道口,城华园,15号线六道口站,1200
1790.0,12.0,4,1,3,6,大兴区,高米店南,可可家园,4号线大兴线高米店南站,1650
3280.0,15.0,3,2,22,25,朝阳区,成寿寺,成寿寺路25号院,10号线成寿寺站,650
2200.0,9.0,4,2,9,21,石景山区,苹果园,西山奥园,"1号线,6号线苹果园站",1150
2660.0,6.0,4,1,1,6,朝阳区,望京南,花家地南里,14号线东段望京南站,1100
2210.0,11.0,4,1,7,15,朝阳区,管庄,东一时区,八通线管庄站,1200
2860.0,12.0,2,1,20,21,朝阳区,十里堡,日月东华,6号线十里堡站,950
2880.0,11.0,3,1,13,18,丰台区,刘家窑,刘家窑东里,5号线刘家窑站,450
3240.0,15.0,3,1,13,18,丰台区,刘家窑,刘家窑东里,5号线刘家窑站,450
3240.0,15.0,3,1,13,18,丰台区,刘家窑,刘家窑东里,5号线刘家窑站,450
3480.0,10.0,3,1,3,24,海淀区,六道口,双清路2号院,15号线六道口站,1800
2670.0,16.0,3,1,14,30,朝阳区,东坝中街,首开畅颐园,14号线东段将台站,3500
1540.0,11.0,4,1,2,6,通州区,通州北关,华龙小区,6号线通州北关站,2700
3880.0,18.0,2,1,2,6,朝阳区,和平西桥,樱花东街,13号线光熙门站,600
2300.0,23.0,3,1,6,6,通州区,梨园,云景西里,八通线梨园站,750
1740.0,10.0,4,1,3,6,朝阳区,八里桥,西马庄园,八通线八里桥站,1150
3100.0,8.0,3,1,17,22,海淀区,六道口,逸成东苑,15号线六道口站,1400
3540.0,11.0,3,1,5,6,海淀区,知春路,罗庄西里,"13号线,10号线知春路站",350
3050.0,21.0,4,1,2,6,朝阳区,肖村,中海城圣朝菲,亦庄线肖村站,600
2210.0,11.0,4,1,3,18,朝阳区,焦化厂,燕保祈东家园一期,7号线焦化厂站,450
2920.0,9.0,3,1,19,22,朝阳区,阜通,方舟苑,14号线东段阜通站,1500
3150.0,11.0,3,1,19,22,朝阳区,阜通,方舟苑,14号线东段阜通站,1500
2550.0,22.0,4,1,3,6,大兴区,高米店南,可可家园,4号线大兴线高米店南站,1650
3010.0,13.0,4,1,9,16,丰台区,大红门,建欣苑六里,"8号线南段,10号线大红门站",550
3050.0,25.0,3,1,5,6,朝阳区,草房,连心园东区,6号线草房站,500
2470.0,12.0,3,1,16,18,朝阳区,管庄,远洋一方润园,八通线管庄站,950
1880.0,9.0,3,1,5,27,大兴区,义和庄,恒大未来城,4号线大兴线义和庄站,400
2680.0,16.0,3,1,5,6,朝阳区,黄渠,常营民族家园N区,6号线黄渠站,400
2860.0,23.0,3,1,5,6,朝阳区,黄渠,常营民族家园N区,6号线黄渠站,400
2890.0,20.0,4,1,6,16,丰台区,科怡路,鸿业兴园一区,9号线科怡路站,900
5210.0,43.0,1,1,6,6,丰台区,六里桥,莲怡园一区,"9号线,10号线六里桥站",600
2510.0,9.0,3,1,9,29,朝阳区,高碑店,金隅汇星苑,6号线青年路站,1450
2770.0,20.0,4,1,11,26,通州区,通州北关,财富东方,6号线通州北关站,800
2460.0,13.0,2,1,4,6,丰台区,火箭万源,六营门小区,8号线南段火箭万源站,50
2950.0,13.0,3,1,12,25,朝阳区,成寿寺,金第润苑,10号线成寿寺站,600
3180.0,9.0,3,1,4,14,西城区,长椿街,宣武门西大街小区,2号线长椿街站,150
1900.0,13.0,4,1,5,8,大兴区,清源路,兴华园,4号线大兴线清源路站,600
2330.0,12.0,4,1,27,27,朝阳区,小红门,鸿博家园二期B区,亦庄线小红门站,550
2270.0,22.0,2,1,3,6,通州区,北运河西,玉桥北里,6号线北运河西站,1250
2270.0,11.0,4,1,14,17,丰台区,角门东,西马金润二区,10号线角门东站,750
2330.0,15.0,4,1,2,6,通州区,通州北关,东潞苑,6号线通州北关站,2350
3070.0,12.0,3,1,11,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2290.0,13.0,8,2,6,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
3690.0,14.0,2,1,3,5,朝阳区,东大桥,芳草地西街,"6号线,17号线东大桥站",450
3380.0,13.0,3,1,3,22,朝阳区,望京,望京西园三区,"14号线东段,15号线望京站",600
1890.0,7.0,3,1,2,11,顺义区,花梨坎,吉祥花园,15号线花梨坎站,450
2180.0,10.0,3,1,4,7,通州区,果园,翠屏北里西区,八通线果园站,400
2540.0,10.0,3,1,4,27,丰台区,科怡路,宝隆温泉公寓,9号线科怡路站,250
3020.0,10.0,3,1,1,6,朝阳区,安华桥,安贞西里三区,"8号线,12号线安华桥站",200
3230.0,10.0,4,1,3,9,海淀区,上地,金隅美和园,13号线上地站,250
3360.0,13.0,3,1,14,24,朝阳区,东湖渠,利泽西园,14号线东段东湖渠站,200
2900.0,10.0,2,1,22,32,丰台区,六里桥,泰禾西府玉苑,"10号线,14号线西段西局站",950
3430.0,13.0,3,1,4,6,朝阳区,东湖渠,利泽西园,14号线东段东湖渠站,200
2690.0,12.0,3,1,13,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2630.0,12.0,5,1,6,7,昌平区,龙泽,龙泽苑西区,13号线龙泽站,200
2570.0,16.0,3,1,2,6,石景山区,古城,首钢古城西路,1号线古城站,950
7960.0,61.0,2,1,23,29,东城区,广渠门外,广渠家园,"7号线,17号线广渠门外站",250
2880.0,12.0,2,1,19,27,朝阳区,小红门,鸿博家园二期C区,亦庄线小红门站,550
1490.0,6.0,3,1,11,20,丰台区,张郭庄,红山郡,14号线西段张郭庄站,1750
4170.0,29.0,4,2,5,16,朝阳区,望京西,北京香颂,"13号线,15号线望京西站",550
3110.0,20.0,4,1,6,6,朝阳区,黄渠,常营民族家园三期,6号线黄渠站,200
2890.0,10.0,5,1,3,22,朝阳区,九龙山,风度柏林,"7号线,14号线东段九龙山站",500
2450.0,10.0,3,1,11,21,朝阳区,青年路,甘露晴苑,6号线青年路站,800
2830.0,16.0,3,1,11,21,朝阳区,青年路,甘露晴苑,6号线青年路站,800
1800.0,8.0,3,1,5,6,大兴区,枣园,枣园东里,4号线大兴线枣园站,200
1640.0,10.0,3,1,4,6,通州区,万盛东,群芳三园,7号线万盛东站,1100
2630.0,24.0,4,1,2,11,大兴区,五福堂,菊源北里,8号线南段五福堂站,750
2670.0,23.0,3,1,5,6,朝阳区,常营,连心园西区,6号线常营站,800
2190.0,9.0,3,1,1,7,朝阳区,褡裢坡,福怡苑,6号线褡裢坡站,950
3390.0,11.0,2,1,8,12,朝阳区,亮马桥,顺源里,10号线亮马桥站,450
2940.0,16.0,3,1,7,26,朝阳区,褡裢坡,泰福苑二区,6号线褡裢坡站,700
2520.0,12.0,4,1,6,6,朝阳区,褡裢坡,定福庄北里1号院,6号线褡裢坡站,550
2480.0,16.0,3,1,5,9,顺义区,花梨坎,吉祥花园,15号线花梨坎站,450
2330.0,11.0,3,1,9,11,朝阳区,传媒大学,天泰北双苑,八通线传媒大学站,750
2030.0,14.0,4,1,7,18,大兴区,德茂,兴盛锦苑,8号线南段德茂站,100
2560.0,14.0,4,2,14,18,丰台区,宋家庄,怡和世家,"5号线,10号线,亦庄线宋家庄站",950
2800.0,16.0,3,1,3,6,丰台区,木樨园,南木樨园,8号线南段木樨园站,550
2330.0,12.0,3,1,26,27,通州区,次渠南,次渠家园东里1区,亦庄线次渠南站,250
1900.0,4.0,5,1,17,31,朝阳区,传媒大学,珠江绿洲家园,八通线传媒大学站,550
2440.0,10.0,3,1,4,6,朝阳区,南楼梓庄,紫南家园（北区）,7号线南楼梓庄站,300
1780.0,9.0,4,1,7,18,大兴区,德茂,兴盛锦苑,8号线南段德茂站,100
2590.0,18.0,4,1,20,28,朝阳区,双合,建工双合家园,7号线双合站,350
1910.0,6.0,4,1,20,28,朝阳区,双合,建工双合家园,7号线双合站,350
2040.0,8.0,4,1,20,28,朝阳区,双合,建工双合家园,7号线双合站,350
2410.0,12.0,4,1,10,15,朝阳区,传媒大学,艺水芳园,八通线传媒大学站,950
3380.0,24.0,4,1,6,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
2230.0,10.0,3,1,6,18,朝阳区,管庄,管庄新村,八通线管庄站,600
3110.0,17.0,3,1,4,9,朝阳区,星火,姚家园西里2号院,"3号线,20号线星火站",400
2180.0,15.0,4,1,13,28,通州区,通州北关,中国铁建通瑞嘉苑,6号线通州北关站,2900
3120.0,14.0,2,1,1,6,丰台区,六里桥东,太平桥西里,9号线六里桥东站,300
2470.0,12.0,3,1,12,16,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2390.0,11.0,3,1,5,21,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
3960.0,26.0,4,1,5,14,朝阳区,青年路,青年汇佳园,6号线青年路站,250
2140.0,10.0,3,1,16,18,朝阳区,管庄,管庄新村,八通线管庄站,600
2160.0,11.0,3,1,1,6,丰台区,丰台东大街,东幸福街社区,9号线丰台东大街站,750
2710.0,17.0,3,1,9,11,朝阳区,传媒大学,天泰北双苑,八通线传媒大学站,750
1870.0,19.0,4,1,1,4,通州区,通州北关,北通集团家属楼,6号线通州北关站,1450
1700.0,10.0,3,1,7,9,通州区,通州北关,K2清水湾,6号线通州北关站,1950
1820.0,11.0,3,1,3,9,通州区,物资学院路,翠福园,6号线物资学院路站,2350
3360.0,24.0,4,1,6,16,丰台区,科怡路,鸿业兴园一区,9号线科怡路站,900
2080.0,8.0,4,1,18,21,朝阳区,双桥,金隅康惠园,八通线双桥站,600
2490.0,17.0,3,1,3,6,朝阳区,常营,连心园西区,6号线常营站,800
1550.0,54.0,5,1,6,6,房山区,阎村,绿城百合公寓风荷苑,燕房线阎村站,850
1410.0,11.0,6,2,13,13,顺义区,俸伯,仁和花园二区,15号线俸伯站,2650
2310.0,14.0,2,1,3,6,丰台区,东高地,三角地,8号线南段东高地站,350
2300.0,16.0,2,1,3,6,丰台区,东高地,三角地,8号线南段东高地站,350
3590.0,19.0,3,1,8,9,朝阳区,星火,金隅凤麟洲,"3号线,20号线星火站",550
3420.0,17.0,3,1,3,9,海淀区,海淀五路居,美丽西园,6号线海淀五路居站,350
2180.0,17.0,3,1,4,5,丰台区,火箭万源,万源南里,8号线南段火箭万源站,600
2850.0,13.0,3,1,22,29,朝阳区,青年路,金隅泰和园,6号线青年路站,1250
2910.0,15.0,3,1,8,25,丰台区,马家堡,嘉园一里,4号线大兴线马家堡站,50
2380.0,10.0,4,1,21,28,朝阳区,成寿寺,方庄南路18号院,10号线成寿寺站,700
2790.0,31.0,2,1,4,6,通州区,通州北苑,北苑55号院,八通线通州北苑站,550
2650.0,13.0,4,1,4,5,昌平区,龙泽,冠庭园,13号线龙泽站,650
2760.0,20.0,4,1,4,22,丰台区,郭庄子,和风四季,14号线西段郭庄子站,1650
2740.0,12.0,3,2,1,18,东城区,景泰,沙子口路50号,14号线东段景泰站,600
3170.0,25.0,4,1,5,12,大兴区,高米店北,顺驰领海,4号线大兴线高米店北站,1000
2820.0,13.0,3,1,4,6,石景山区,八宝山,鲁谷74号院,1号线八宝山站,800
2380.0,13.0,3,1,1,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
2960.0,10.0,3,1,7,10,海淀区,清河,裕和嘉园,13号线清河站,1350
2350.0,20.0,3,1,3,6,大兴区,荣昌东街,泰河园三里,亦庄线荣昌东街站,2550
2000.0,12.0,3,1,3,6,大兴区,荣昌东街,泰河园三里,亦庄线荣昌东街站,2550
2110.0,16.0,3,1,10,22,昌平区,昌平,新新公寓,昌平线昌平站,400
2590.0,9.0,3,1,24,25,朝阳区,北苑,北苑家园清友园,13号线北苑站,550
2460.0,12.0,3,1,1,21,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2270.0,10.0,3,1,3,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
1710.0,9.0,4,1,1,7,大兴区,黄村西大街,星瑞家园,4号线大兴线黄村西大街站,600
2690.0,13.0,3,1,10,12,朝阳区,潘家园,潘家园小区,10号线潘家园站,1000
2160.0,8.0,4,1,5,6,昌平区,龙泽,佰嘉城,13号线龙泽站,1300
2530.0,16.0,3,1,4,6,朝阳区,黄渠,常营民族家园三期,6号线黄渠站,200
5140.0,70.0,1,1,4,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
2710.0,11.0,4,1,3,6,东城区,景泰,富莱茵花园,14号线东段景泰站,550
1750.0,6.0,4,1,16,26,丰台区,樊羊路,花香东苑,房山线樊羊路站,450
3110.0,16.0,3,1,5,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2360.0,16.0,4,1,5,6,昌平区,龙泽,二拨子新村西区,13号线龙泽站,1950
2560.0,21.0,4,1,5,6,昌平区,龙泽,二拨子新村西区,13号线龙泽站,1950
2220.0,11.0,4,1,5,6,昌平区,龙泽,二拨子新村西区,13号线龙泽站,1950
1820.0,12.0,3,1,3,6,昌平区,天通苑北,名流花园,5号线天通苑北站,2500
3160.0,16.0,3,1,4,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
3150.0,33.0,1,1,1,5,昌平区,昌平,西环里,昌平线昌平站,1200
1920.0,10.0,4,1,1,6,通州区,次渠,京华园12号院,"亦庄线,17号线次渠站",350
3450.0,14.0,3,1,9,28,朝阳区,四惠,东恒时代一期,"1号线,八通线四惠站",150
1950.0,11.0,3,1,1,6,丰台区,郭庄子,五里店南里,14号线西段郭庄子站,1150
3500.0,8.0,2,1,5,6,海淀区,知春里,双榆树北路,"4号线大兴线,12号线人民大学站",1100
2290.0,9.0,4,1,2,6,昌平区,回龙观,南店新村,8号线育新站,1100
2780.0,11.0,4,1,3,6,朝阳区,望京,南湖中园一区,"14号线东段,15号线望京站",800
1650.0,9.0,3,1,2,6,通州区,梨园,云景西里,八通线梨园站,750
1750.0,9.0,4,1,1,6,通州区,通州北苑,新华西街145号院,八通线通州北苑站,300
2370.0,23.0,2,1,1,4,通州区,果园,后南仓,八通线果园站,1050
2040.0,10.0,4,1,3,14,通州区,果园,葵花社,八通线果园站,200
2740.0,17.0,4,1,3,6,海淀区,西北旺,颐和山庄紫宵园,16号线西北旺站,1550
1870.0,17.0,3,1,3,6,昌平区,昌平,清秀园南区,昌平线昌平站,950
2770.0,16.0,5,2,6,7,海淀区,育新,沁春家园,8号线育新站,1050
2550.0,8.0,3,1,5,28,海淀区,育新,泰华龙旗广场,8号线育新站,550
2800.0,11.0,3,1,5,28,海淀区,育新,泰华龙旗广场,8号线育新站,550
2570.0,12.0,3,1,16,18,丰台区,科怡路,城市经典,9号线科怡路站,350
2230.0,8.0,3,1,16,18,丰台区,科怡路,城市经典,9号线科怡路站,350
